153890	2019.03.31	00:45:50.025	7	508	mouse_1	
153891	2019.03.31	00:45:50.752	8	1593	mouse_1	
153892	2019.03.31	01:45:54.652	1	601	mouse_1	
153893	2019.03.31	01:45:55.640	2	1108	mouse_1	
153894	2019.03.31	01:46:07.849	3	419	mouse_1	
153895	2019.03.31	02:46:08.434	4	819	mouse_1	
153951	2019.03.31	02:57:27.375	5	403	mouse_1	
153952	2019.03.31	02:57:28.205	6	1108	mouse_1	
153957	2019.03.31	03:57:34.724	6	309	mouse_1	
153958	2019.03.31	03:57:35.191	5	420	mouse_1	
153977	2019.03.31	03:58:16.570	4	557	mouse_1	
153978	2019.03.31	03:58:17.302	3	1289	mouse_1	
153979	2019.03.31	03:58:22.566	2	312	mouse_1	
153982	2019.03.31	03:58:23.329	1	1186	mouse_1	
153990	2019.03.31	03:59:19.228	8	693	mouse_1	
153991	2019.03.31	03:59:20.483	7	2263	mouse_1	
153992	2019.03.31	03:59:24.319	6	325	mouse_1	
153993	2019.03.31	03:59:24.821	5	1198	mouse_1	
153994	2019.03.31	03:59:26.517	4	307	mouse_1	
153995	2019.03.31	03:59:26.802	3	530	mouse_1	
153996	2019.03.31	03:59:27.643	2	343	mouse_1	
153997	2019.03.31	03:59:28.101	1	555	mouse_1	
154004	2019.03.31	03:59:40.672	8	314	mouse_1	
154005	2019.03.31	04:59:41.131	7	212	mouse_1	
154007	2019.03.31	04:59:41.418	7	410	mouse_1	
154009	2019.03.31	04:59:44.704	6	312	mouse_1	
154010	2019.03.31	06:59:45.056	5	213	mouse_1	
154012	2019.03.31	07:59:45.360	5	214	mouse_1	
154014	2019.03.31	08:59:48.945	5	212	mouse_1	
154015	2019.03.31	09:59:49.308	6	1992	mouse_1	
154016	2019.03.31	10:59:52.590	7	315	mouse_1	
154017	2019.03.31	11:59:53.157	8	2394	mouse_1	
154018	2019.03.31	11:59:56.070	1	212	mouse_1	
154019	2019.03.31	11:59:56.481	2	319	mouse_1	
154020	2019.03.31	11:59:57.242	3	415	mouse_1	
154021	2019.04.01	12:01:57.810	4	409	mouse_1	
