15012	2010.10.10	11:04:27.302	4	2001	mouse_1
15013	2010.10.10	11:04:29.650	4	50	mouse_1
15014	2010.10.10	11:04:29.900	4	308	mouse_1
15015	2010.10.10	11:04:34.280	5	204	mouse_1
15016	2010.10.10	11:04:36.243	6	1335	mouse_1
15017	2010.10.10	11:04:40.125	6	101	mouse_1
15018	2010.10.10	11:04:40.721	5	403	mouse_2
15030	2010.10.10	11:05:48.484	5	1530	mouse_2
15032	2010.10.10	11:05:49.620	6	513	mouse_2
15039	2010.10.10	11:06:07.615	6	101	mouse_2
15040	2010.10.10	11:06:08.349	5	307	mouse_1
15043	2010.10.10	11:06:21.731	4	259	mouse_1
15045	2010.10.10	11:06:23.809	3	1383	mouse_2
15049	2010.10.10	11:06:39.069	3	256	mouse_2
15052	2010.10.10	11:06:40.057	4	621	mouse_1
15055	2010.10.10	11:06:43.980	5	102	mouse_1
15056	2010.10.10	11:06:44.718	6	255	mouse_3
15067	2010.10.10	11:06:56.712	6	5000	mouse_3
15069	2010.10.10	11:06:57.259	5	153	mouse_3
15072	2010.10.10	11:07:05.010	5	153	mouse_3
15073	2010.10.10	11:07:05.762	5	204	mouse_3
15077	2010.10.10	11:07:18.220	6	101	mouse_3
15079	2010.10.10	11:07:18.969	5	406	mouse_1
15096	2010.10.10	11:07:38.004	6	153	mouse_1
15098	2010.10.10	11:07:38.910	6	307	mouse_1
15114	2010.10.10	11:09:20.687	6	101	mouse_1
15115	2010.10.10	11:09:21.421	5	205	mouse_1
15116	2010.10.10	11:09:24.715	4	204	mouse_3
15117	2010.10.10	11:09:25.540	3	410	mouse_3
15120	2010.10.10	11:09:28.649	2	153	mouse_3
15121	2010.10.10	11:09:29.540	1	359	mouse_3
15122	2010.10.10	11:09:38.414	1	101	mouse_3
15123	2010.10.10	11:09:39.065	2	256	mouse_3
